Set	Gene
n_Ab	ENSG00000273032
Ab	ENSG00000070413
n_Ab	ENSG00000242259
Ab	ENSG00000070010
Ab	ENSG00000184470
n_Ab	ENSG00000183597
n_Ab	ENSG00000128191
n_Ab	ENSG00000099899
n_Ab	ENSG00000099904
Ab	ENSG00000099910
n_Ab	ENSG00000099917
n_Ab	ENSG00000099942
n_Ab	ENSG00000099949
Ab	ENSG00000161179
Ab	ENSG00000100027
n_Ab	ENSG00000100030
n_Ab	ENSG00000133460
Ab	ENSG00000099998
n_Ab	ENSG00000100028
n_Ab	ENSG00000178026
n_Ab	ENSG00000100077
n_Ab	ENSG00000100095
n_Ab	ENSG00000100099
n_Ab	ENSG00000128294
n_Ab	ENSG00000100219
n_Ab	ENSG00000100263
n_Ab	ENSG00000225465
n_Ab	ENSG00000100285
n_Ab	ENSG00000186575
n_Ab	ENSG00000184076
n_Ab	ENSG00000100029
n_Ab	ENSG00000253352
n_Ab	ENSG00000138942
n_Ab	ENSG00000100105
Ab	ENSG00000241878
Ab	ENSG00000183530
n_Ab	ENSG00000128245
n_Ab	ENSG00000100225
n_Ab	ENSG00000100302
n_Ab	ENSG00000128335
n_Ab	ENSG00000100348
Ab	ENSG00000100353
n_Ab	ENSG00000100360
n_Ab	ENSG00000100362
n_Ab	ENSG00000241360
n_Ab	ENSG00000100129
Ab	ENSG00000100146
Ab	ENSG00000100151
Ab	ENSG00000100221
n_Ab	ENSG00000100321
n_Ab	ENSG00000100335
n_Ab	ENSG00000128272
Ab	ENSG00000100359
n_Ab	ENSG00000100399
Ab	ENSG00000100401
n_Ab	ENSG00000183864
n_Ab	ENSG00000100417
n_Ab	ENSG00000100138
n_Ab	ENSG00000205704
Ab	ENSG00000100167
n_Ab	ENSG00000183172
n_Ab	ENSG00000100207
n_Ab	ENSG00000229891
n_Ab	ENSG00000100227
n_Ab	ENSG00000242247
Ab	ENSG00000100271
n_Ab	ENSG00000100300
Ab	ENSG00000186732
n_Ab	ENSG00000130540
n_Ab	ENSG00000100347
Ab	ENSG00000188677
n_Ab	ENSG00000138944
n_Ab	ENSG00000130638
Ab	ENSG00000100416
n_Ab	ENSG00000054611
n_Ab	ENSG00000219438
n_Ab	ENSG00000188130
Ab	ENSG00000205593
n_Ab	ENSG00000100241
n_Ab	ENSG00000100258
n_Ab	ENSG00000284194
n_Ab	ENSG00000025708
n_Ab	ENSG00000100288
n_Ab	ENSG00000008735
n_Ab	ENSG00000100299
n_Ab	ENSG00000251322
n_Ab	ENSG00000146938
Ab	ENSG00000011201
n_Ab	ENSG00000169891
n_Ab	ENSG00000008086
n_Ab	ENSG00000131828
n_Ab	ENSG00000184368
n_Ab	ENSG00000177189
n_Ab	ENSG00000165186
n_Ab	ENSG00000123130
Ab	ENSG00000067992
Ab	ENSG00000198947
Ab	ENSG00000130962
n_Ab	ENSG00000047597
n_Ab	ENSG00000165169
n_Ab	ENSG00000156298
n_Ab	ENSG00000165175
n_Ab	ENSG00000069535
n_Ab	ENSG00000147123
n_Ab	ENSG00000182872
n_Ab	ENSG00000102226
n_Ab	ENSG00000078061
n_Ab	ENSG00000008056
n_Ab	ENSG00000126756
n_Ab	ENSG00000102312
n_Ab	ENSG00000068354
n_Ab	ENSG00000102096
n_Ab	ENSG00000068323
n_Ab	ENSG00000049769
n_Ab	ENSG00000273820
n_Ab	ENSG00000122824
n_Ab	ENSG00000196368
n_Ab	ENSG00000179222
n_Ab	ENSG00000184205
Ab	ENSG00000126012
n_Ab	ENSG00000124313
n_Ab	ENSG00000072506
Ab	ENSG00000083750
n_Ab	ENSG00000188021
n_Ab	ENSG00000204272
Ab	ENSG00000131089
n_Ab	ENSG00000181191
n_Ab	ENSG00000120509
Ab	ENSG00000082458
n_Ab	ENSG00000147164
n_Ab	ENSG00000196338
Ab	ENSG00000147162
n_Ab	ENSG00000242732
n_Ab	ENSG00000186462
n_Ab	ENSG00000230590
n_Ab	ENSG00000131174
n_Ab	ENSG00000102144
n_Ab	ENSG00000188419
n_Ab	ENSG00000186310
n_Ab	ENSG00000165194
n_Ab	ENSG00000126950
n_Ab	ENSG00000126947
n_Ab	ENSG00000102401
Ab	ENSG00000184867
n_Ab	ENSG00000166432
n_Ab	ENSG00000204071
n_Ab	ENSG00000184515
n_Ab	ENSG00000133169
n_Ab	ENSG00000182916
n_Ab	ENSG00000166681
n_Ab	ENSG00000133142
n_Ab	ENSG00000123570
Ab	ENSG00000068366
n_Ab	ENSG00000077264
n_Ab	ENSG00000101901
Ab	ENSG00000126016
n_Ab	ENSG00000101856
n_Ab	ENSG00000005022
n_Ab	ENSG00000018610
Ab	ENSG00000077721
n_Ab	ENSG00000077721
n_Ab	ENSG00000186416
n_Ab	ENSG00000125354
n_Ab	ENSG00000125351
n_Ab	ENSG00000125356
n_Ab	ENSG00000158290
n_Ab	ENSG00000125675
n_Ab	ENSG00000102038
Ab	ENSG00000122126
n_Ab	ENSG00000156697
n_Ab	ENSG00000156709
Ab	ENSG00000134594
n_Ab	ENSG00000165704
n_Ab	ENSG00000156504
n_Ab	ENSG00000196972
n_Ab	ENSG00000198689
n_Ab	ENSG00000102241
Ab	ENSG00000101977
n_Ab	ENSG00000102081
n_Ab	ENSG00000010404
n_Ab	ENSG00000063601
n_Ab	ENSG00000102181
Ab	ENSG00000029993
n_Ab	ENSG00000160131
n_Ab	ENSG00000130032
n_Ab	ENSG00000147383
n_Ab	ENSG00000102119
n_Ab	ENSG00000196976
Ab	ENSG00000102178
Ab	ENSG00000130826
n_Ab	ENSG00000124333
n_Ab	ENSG00000198695
